dataset	id	question	gold_answer	assistant_label	assistant_notes	stable_wrong_models	frontier_open_consensus_count	frontier_open_consensus_answer	model_dir__gemini_2_5_pro	stable_wrong__gemini_2_5_pro	open_correct__gemini_2_5_pro	consistency_equivalent__gemini_2_5_pro	open_answer__gemini_2_5_pro	assistive_answer__gemini_2_5_pro	open_correctness_reasoning__gemini_2_5_pro	consistency_reasoning__gemini_2_5_pro	model_dir__gemini_2_5_flash	stable_wrong__gemini_2_5_flash	open_correct__gemini_2_5_flash	consistency_equivalent__gemini_2_5_flash	open_answer__gemini_2_5_flash	assistive_answer__gemini_2_5_flash	open_correctness_reasoning__gemini_2_5_flash	consistency_reasoning__gemini_2_5_flash	model_dir__gpt_5_1	stable_wrong__gpt_5_1	open_correct__gpt_5_1	consistency_equivalent__gpt_5_1	open_answer__gpt_5_1	assistive_answer__gpt_5_1	open_correctness_reasoning__gpt_5_1	consistency_reasoning__gpt_5_1	hand_review_label	hand_review_confidence	hand_review_notes	hand_review_suggested_action	hand_review_source
crag	12d2b048-e8de-470a-b4f2-81b0cf03ec5e	what was the name of the movie that won the most golden globe awards in a single year, including best motion picture – drama, best director, and best actor – motion picture drama?	the movie that won the most golden globe awards in a single year, including best motion picture – drama, best director, and best actor in a motion picture – drama, was oppenheimer, directed by christopher nolan and starring cillian murphy.	frontier_consensus_vs_gold	All three frontier models agree on 'One Flew Over the Cuckoo's Nest' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_flash	3	One Flew Over the Cuckoo's Nest	google-gemini-2-5-pro	0	0	0	One Flew Over the Cuckoo's Nest	The Revenant	The gold answer states the movie was 'Oppenheimer', while the prediction states 'One Flew Over the Cuckoo's Nest'. These are different movies, leading to a direct contradiction.	"Answer A (""The Revenant"") won 3 Golden Globes, including the specified categories. Answer B (""One Flew Over the Cuckoo's Nest"") won 5 Golden Globes, including the specified categories, making it the movie that won ""the most"" among those that met the specific criteria. The answers provide different movies."	google-gemini-2-5-flash	1	0	1	One Flew Over the Cuckoo's Nest	One Flew Over the Cuckoo's Nest	The prediction 'One Flew Over the Cuckoo's Nest' directly contradicts the gold answer 'Oppenheimer' regarding the name of the movie that won the specified Golden Globe awards.	Both answers are identical.	gpt-5-1	0	0	0	One Flew Over the Cuckoo’s Nest	The Revenant	The gold answer states the movie was 'Oppenheimer', while the prediction states 'One Flew Over the Cuckoo’s Nest'. These are different movies, leading to a contradiction.	Answer A (The Revenant) won 3 Golden Globes, including the specified categories. Answer B (One Flew Over the Cuckoo’s Nest) won 6 Golden Globes, including the specified categories, making it the movie that won the most awards under the given conditions. The answers provide different, contradictory facts.	definition_mismatch	low	Record/criterion unclear: 'most Golden Globe awards in a single year' depends on which categories and whether 'record holder' vs 'recent big winner' is intended.		cons31
crag	1ddf2c5d-74f3-408f-9f19-facd709a494c	when was the oldest company in the dow jones added to the index?	the oldest company in the dow jones, procter & gamble, was added on may 6, 1932.	partial_frontier_consensus_all_wrong	Two frontier models agree on '1991-05-06' (normalized), but all are judged incorrect; could be gold issues, underspecification, or shared misconception.	gemini_2_5_flash	2	1991-05-06	google-gemini-2-5-pro	0	0	0	1991-05-06	1932-05-26	The gold answer states the company was added on May 6, 1932, while the prediction states 1991-05-06. The year differs significantly (1932 vs 1991), which is a direct contradiction.	Calendar dates must match exactly, and 1932-05-26 is not equivalent to 1991-05-06.	google-gemini-2-5-flash	1	0	1	1932-05-26	1932-05-26	The gold answer specifies 'May 6, 1932' while the prediction states '1932-05-26'. Calendar dates must match exactly, and the day (6 vs 26) is different.	Both answers provide the exact same calendar date.	gpt-5-1	0	0	0	1991-05-06	1932-05-26	The gold answer states the company was added on May 6, 1932, while the prediction states 1991-05-06. The year differs significantly (1932 vs 1991), which is a direct contradiction.	Calendar dates must match exactly, and 1932-05-26 is not equivalent to 1991-05-06.	outlier_vs_frontier_consensus		gemini_2_5_flash: outlier_vs_frontier_consensus — Other frontier models agree (2/3) on '1991-05-06', while this model answers '1932-05-26'. Likely a model-specific stable error (or alias).		per_model_manual
crag	27f2284d-0d87-46c6-a0a1-e46135a3fc67	when did the most expensive action movie come out?	the most expensive action movie ever produced, star wars: the force awakens, came out in 2015.	ambiguous_definition	'Most expensive action movie' varies by list (budget accounting, genre). Models converge on a May 2011 release date (likely a specific blockbuster), while gold names a different film/year.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	2011-05-20	google-gemini-2-5-pro	1	0	1	2011-05-20	2011-05-20	The gold answer states the movie came out in 2015, while the prediction gives 2011-05-20. The years do not match, and calendar dates/years must match exactly.	Both answers provide the exact same calendar date.	google-gemini-2-5-flash	1	0	1	2011-05-20	2011-05-20	The gold answer states the movie came out in 2015, while the prediction gives 2011-05-20. The years do not match, and calendar dates/years must match exactly.	Both answers provide the exact same calendar date.	gpt-5-1	1	0	1	2011-05-20	2011-05-20	The gold answer states the movie came out in 2015, while the prediction states 2011. Calendar dates and years must match exactly according to rule 2.	Calendar dates match exactly.	ambiguous_definition	medium-high	'Most expensive action movie' varies by list (budget accounting, genre). Models converge on a May 2011 release date (likely a specific blockbuster), while gold names a different film/year.	Define the reference list/criterion (e.g., inflation-adjusted budget, genre).	intersection44
crag	2a233422-8f6c-4f97-8509-ccc71afb3794	how old was leonardo dicaprio when he won best actor award?	leonardo was 42 years old in 2016 when he won best actor.	numeric_boundary/age_definition	DiCaprio won Best Actor at the Feb 2016 ceremony; he was 41 then (turns 42 later in 2016). Gold hard-codes '42 in 2016', which is plausible only under a different age convention.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	41	google-gemini-2-5-pro	1	0	1	41	41	The gold answer states Leonardo DiCaprio was 42 years old, while the prediction states 41. The difference of 1 is outside the allowed numeric tolerance of max(0.5, 1% of 42 = 0.42), which is 0.5.	Answer A contains the key fact (age 41) requested by the question, along with extra detail (date of award) which does not contradict the age. Answer B provides only the key fact.	google-gemini-2-5-flash	1	0	1	41	41	The gold answer states Leonardo DiCaprio was 42 years old, while the prediction states 41. The difference of 1 is outside the allowed numeric tolerance of max(0.5, 1% of 42) = 0.5.	Both answers state the same numerical value.	gpt-5-1	1	0	1	41	41	The gold answer states Leonardo DiCaprio was 42 years old, while the prediction states 41. The difference of 1 is outside the allowed numeric tolerance of max(0.5, 1% of 42 = 0.42) = 0.5.	Both answers state the same age.	numeric_boundary/age_definition	high	DiCaprio won Best Actor at the Feb 2016 ceremony; he was 41 then (turns 42 later in 2016). Gold hard-codes '42 in 2016', which is plausible only under a different age convention.	Update gold to age-at-ceremony or specify convention (age at end-of-year).	intersection44
crag	318361f8-af94-4b0b-8017-c0f04ec1755c	what company in the dow jones has the largest market capitalization?	microsoft	time_dependent	Largest market cap among Dow components varies over time; gold says Microsoft while all models say Apple.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	2	Apple Inc.	google-gemini-2-5-pro	1	0	1	Apple Inc.	Apple Inc.	The prediction 'Apple Inc.' is a different company than the gold answer 'microsoft', directly contradicting the gold fact about which company has the largest market capitalization in the Dow Jones.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Apple	Apple	The prediction 'Apple' contradicts the gold answer 'microsoft' as they are different companies.	Both answers are identical.	gpt-5-1	1	0	1	Apple Inc.	Apple Inc.	The prediction 'Apple Inc.' is a different company than the gold answer 'microsoft', directly contradicting the gold fact.	Both answers are identical.	time_dependent	medium-high	Largest market cap among Dow components varies over time; gold says Microsoft while all models say Apple.	Time-filter or include 'as of <date>' in question and gold.	intersection44
crag	3e6f239d-0354-4867-99ef-9542db6a83c8	what team does the player who threw the most interceptions last year play for?	the player who threw the most interceptions last year, sam howell, plays for the washington commanders.	time_dependent	'Last year' depends on the evaluation year; model answers point to a different season/player than gold.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	2	Jacksonville Jaguars	google-gemini-2-5-pro	1	0	1	Jacksonville Jaguars; Los Angeles Rams	Jacksonville Jaguars; Los Angeles Rams	The gold answer states the player plays for the 'Washington Commanders', while the prediction lists 'Jacksonville Jaguars' and 'Los Angeles Rams'. These teams do not match the gold answer.	Both answers are identical lists of teams.	google-gemini-2-5-flash	1	0	1	Jacksonville Jaguars	Jacksonville Jaguars	The gold answer states the player plays for the 'Washington Commanders', while the prediction states 'Jacksonville Jaguars'. These are different teams, leading to a contradiction.	Both answers are identical.	gpt-5-1	1	0	1	Jacksonville Jaguars	Jacksonville Jaguars	The gold answer states the player plays for the 'Washington Commanders', while the prediction states 'Jacksonville Jaguars'. These are different teams, leading to a contradiction.	Both answers are identical.	time_dependent	high	'Last year' depends on the evaluation year; model answers point to a different season/player than gold.	Time-filter or specify the exact season/year.	intersection44
crag	4835d4a2-4f31-423b-9f82-4c879c7798ed	who was the goalkeeper of the team that won the champions league final last year?	ederson, who plays for manchester city, was the goalkeeper of the team that won the champions league final last year.	time_dependent	'Last year' Champions League winner varies; models give different plausible goalkeepers for different years (Courtois/Mendy), while gold anchors another year (Ederson).	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	2	Thibaut Courtois	google-gemini-2-5-pro	1	0	1	Thibaut Courtois	Thibaut Courtois	The gold answer identifies Ederson as the goalkeeper, while the prediction names Thibaut Courtois. These are two different individuals, leading to a direct contradiction of the core fact.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Thibaut Courtois	Thibaut Courtois	The gold answer identifies Ederson as the goalkeeper of the winning team (Manchester City) in the Champions League final last year. The prediction names Thibaut Courtois, who is a different goalkeeper and did not play for the winning team last year, thus contradicting the gold fact.	Both answers are identical.	gpt-5-1	1	0	1	Édouard Mendy	Édouard Mendy	The gold answer states the goalkeeper was 'Ederson', while the prediction states 'Édouard Mendy'. These are different individuals, leading to a contradiction.	Both answers are identical.	time_dependent	high	'Last year' Champions League winner varies; models give different plausible goalkeepers for different years (Courtois/Mendy), while gold anchors another year (Ederson).	Time-filter or specify the year explicitly.	intersection44
crag	4ebbb760-c5ae-4307-9764-567a357f4cc1	who is the first actress to play the bond girl?	vesper lynd in 1953	ambiguous_definition(bond_girl)	Gold cites a character/year (Vesper Lynd, 1953 novel) rather than an actress. Models answer Ursula Andress (first on-screen Bond girl), implying a mismatch in what 'first' means.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Ursula Andress	google-gemini-2-5-pro	1	0	1	Ursula Andress	Ursula Andress	The gold answer identifies 'Vesper Lynd' as the first actress, while the prediction identifies 'Ursula Andress'. These are different individuals, leading to a contradiction regarding the identity of the actress.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Ursula Andress	Ursula Andress	The gold answer identifies a character (Vesper Lynd) and a year (1953), not an actress. The question asks for an 'actress'. The prediction identifies an actress (Ursula Andress). Since the gold answer does not provide an actress, the prediction does not communicate the same essential fact as the gold.	Both answers are identical.	gpt-5-1	1	0	1	Ursula Andress	Ursula Andress	The gold answer identifies 'Vesper Lynd' as the first actress, while the prediction identifies 'Ursula Andress'. These are different individuals (Vesper Lynd is a character, not an actress), leading to a direct contradiction on the identity of the actress.	Both answers are identical.	ambiguous_definition(bond_girl)	high	Gold cites a character/year (Vesper Lynd, 1953 novel) rather than an actress. Models answer Ursula Andress (first on-screen Bond girl), implying a mismatch in what 'first' means.	Define whether you mean the first Bond girl in the novels vs in films, then update gold.	intersection44
crag	5a55dd6b-371b-4daa-a2a2-7df503885d21	how far did last year's west coast conference champion go in the postseason?	gonzaga, last year's west coast conference champion, made it to the elite 8 in the ncaa tournament.	time_dependent	Conference champions and tournament exits vary by year. 'Last year' makes this unstable; gold and models reflect different seasons.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Sweet Sixteen	google-gemini-2-5-pro	1	0	1	Sweet Sixteen	Sweet Sixteen	The gold answer states the team made it to the 'Elite 8', while the prediction states 'Sweet Sixteen'. These are different stages in a tournament, making the prediction a contradiction of the gold fact.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Sweet Sixteen	Sweet Sixteen	The gold answer states the team made it to the 'Elite 8', while the prediction states 'Sweet Sixteen'. These are different stages in a tournament, and 'Sweet Sixteen' is not equivalent to 'Elite 8'.	Both answers are identical.	gpt-5-1	1	0	1	Sweet Sixteen	They reached the Sweet Sixteen in the NCAA Tournament	The gold answer states the team made it to the 'Elite 8', while the prediction states 'Sweet Sixteen'. These are different stages in a tournament, making the prediction factually incorrect.	"Answer A provides extra descriptive text (""in the NCAA Tournament"") that does not contradict or change the core fact (""Sweet Sixteen"") present in Answer B."	time_dependent	high	Conference champions and tournament exits vary by year. 'Last year' makes this unstable; gold and models reflect different seasons.	Time-filter or specify year/season explicitly.	intersection44
crag	7d6ebd01-2364-461c-8086-68c83ff90966	how long has the current president of the us been in power?	the current president of the us, joe biden, has been in power since 2020.	time_dependent	Tenure length depends on the evaluation date; gold 'since 2020' is itself suspect (Biden took office Jan 2021), and models return a duration string tied to a specific date.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	1 year, 8 months, 14 days	google-gemini-2-5-pro	1	0	1	1 year, 8 months, 14 days	1 year, 257 days	API error: Expecting value: line 1 column 1 (char 0)	Both answers represent the same duration (1 year, 257 days is equivalent to 1 year, 8 months, 14 days when calculated from a specific start date like January 20, 2021, to October 4, 2022).	google-gemini-2-5-flash	1	0	1	1 year, 8 months, 14 days	1 year, 8 months	The gold answer provides a start year ('since 2020'), while the prediction provides a duration ('1 year, 8 months, 14 days'). These are different types of information and do not communicate the same essential fact. Additionally, the duration provided in the prediction is not consistent with the start year given in the gold answer (2020) when calculating the duration to the current date, nor is it consistent with the actual inauguration year (2021) for the current date.	The difference of 14 days (2.24%) falls within the 1-5.5 percentage-point tolerance for values that naturally drift over time.	gpt-5-1	1	0	1	1 year 8 months 14 days	1 year 257 days	The gold answer states that the president has been in power 'since 2020'. The prediction gives a duration of '1 year 8 months 14 days'. This duration, if calculated from the actual inauguration date of Joe Biden (January 20, 2021), would correspond to a date around October 4, 2022. This implies a start year of 2021, which contradicts the start year of 2020 stated in the gold answer. Therefore, the prediction contradicts the gold on the specific detail of the start year.	"The ""1 year"" component is identical. Converting ""8 months 14 days"" to days using an average month length (365.25/12 = 30.4375 days/month) yields 8 * 30.4375 + 14 = 243.5 + 14 = 257.5 days. Comparing this to ""257 days"" from Answer A, the difference is 0.5 days. This difference falls within the allowed numeric tolerance of max(0.5, 1% of 257) = max(0.5, 2.57) = 2.57 days."	time_dependent	high	Tenure length depends on the evaluation date; gold 'since 2020' is itself suspect (Biden took office Jan 2021), and models return a duration string tied to a specific date.	Time-filter or rewrite as 'Since what year did X take office?' with explicit reference date.	intersection44
crag	83cfd2c8-d469-409d-bd32-24696ca5e21a	who was the mvp of the nba finals last year?	nikola jokic, who plays for the denver nuggets, was the mvp of the nba finals last year.	time_dependent	Time-relative phrasing ('last year'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro,gemini_2_5_flash	2	Stephen Curry	google-gemini-2-5-pro	1	0	1	Stephen Curry	Stephen Curry	The gold answer states the MVP was Nikola Jokic, while the prediction states Stephen Curry. These are different individuals, leading to a contradiction.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Stephen Curry	Stephen Curry	The gold answer states the MVP was Nikola Jokic, while the prediction states Stephen Curry. These are different individuals, leading to a contradiction.	Both answers are identical.	gpt-5-1	0	0	0	Giannis Antetokounmpo	Stephen Curry	The gold answer states 'Nikola Jokic' was the MVP, while the prediction states 'Giannis Antetokounmpo'. These are different individuals, leading to a contradiction.	The answers provide different names for the NBA Finals MVP, which are contradictory facts.	time_dependent		gemini_2_5_pro: time_dependent — Time-relative phrasing ('last year'); gold likely tied to a specific snapshot. | gemini_2_5_flash: time_dependent — Time-relative phrasing ('last year'); gold likely tied to a specific snapshot.		per_model_manual
